13609,0.6 ,0.8 ,-3.0 ,0.8 
13617,0.3 ,1.0 ,1.0 ,0.0 
13624,0.6 ,0.3 ,0.9 ,-0.2 
13631,0.9 ,0.6 ,-6.3 ,0.6 
13632,0.2 ,0.8 ,0.8 ,0.8 
13635,0.9 ,0.7 ,1.0 ,0.5 
13639,0.6 ,-0.4 ,-0.2 ,-0.9 
13640,0.5 ,0.0 ,0.7 ,-3.0 
13642,0.3 ,0.9 ,0.0 ,0.6 
13643,0.8 ,-1.0 ,-1.4 ,0.6 
13650,0.7 ,-2.0 ,1.0 ,-3.0 
13651,-0.5 ,-0.1 ,-0.1 ,-2.2 
13655,0.8 ,0.8 ,0.5 ,-1.9 
13679,0.5 ,0.5 ,0.7 ,0.5 
13709,-1.0 ,0.5 ,0.7 ,1.0 
13724,0.0 ,0.6 ,0.3 ,-3.0 
13725,0.8 ,-2.2 ,1.0 ,0.6 
13784,0.5 ,-1.3 ,0.9 ,0.7 
13785,1.0 ,-1.0 ,0.3 ,0.7 
13803,0.4 ,0.4 ,0.0 ,-1.5 
13805,1.0 ,0.5 ,0.3 ,-1.5 
13806,-0.6 ,0.8 ,-0.8 ,-0.2 
13829,-7.1 ,-3.6 ,-0.1 ,0.2 
13848,-0.8 ,0.8 ,0.7 ,-0.7 
13849,0.5 ,-1.4 ,0.1 ,0.5 
13898,-1.3 ,0.4 ,0.8 ,0.2 
13902,0.3 ,0.0 ,-0.4 ,-0.6 
13903,0.5 ,0.4 ,0.6 ,0.8 
13904,0.5 ,-0.5 ,-7.0 ,0.4 
13905,-0.4 ,-0.4 ,-0.9 ,-1.1 
13906,-0.2 ,-0.8 ,-1.0 ,-0.1 
13909,-0.2 ,-0.2 ,-0.2 ,0.1 
13936,-2.8 ,-1.3 ,-0.7 ,-0.9 
13938,-1.3 ,-1.7 ,-1.9 ,-1.8 
13939,-0.6 ,-0.7 ,-0.7 ,-0.4 
13940,0.6 ,0.3 ,-1.6 ,-7.3 
13942,0.3 ,-1.0 ,0.8 ,0.0 
13982,0.8 ,0.5 ,-4.0 ,0.9 
13984,0.6 ,0.4 ,0.1 ,0.8 
13985,0.9 ,0.6 ,0.3 ,1.0 
13986,-0.1 ,-0.1 ,-0.4 ,-0.3 
13992,0.2 ,0.3 ,0.4 ,0.8 
13993,0.8 ,0.7 ,0.4 ,0.5 
13994,0.8 ,0.8 ,0.9 ,0.6 
13995,0.0 ,-0.1 ,-0.1 ,-0.2 
13996,-0.2 ,-0.2 ,-0.4 ,-0.7 
14003,1.0 ,-0.1 ,1.0 ,0.9 
